customer_id,name,age,gender,occupation,occupation_type,monthly_income,open_account_date,lifecycle_stage,marriage_status,city_level,branch_name,create_time,update_time
eab16f96a56d4605b83e189016dff6c2,刘瑞,50,男,会计师,专业人士,24159.7,2021-05-29,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
98f3f858177f4a45beeb5765faa4ac85,黄颖,58,女,运营经理,互联网从业者,17116.05,2023-11-24,成长客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
77443481bafa4c3baef6ed91523f0fc6,杨婷婷,44,女,运营经理,互联网从业者,24324.23,2019-04-27,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
ccfec667f6e541e0bc8a535743a68950,张萍,48,女,产品经理,互联网从业者,30927.93,2019-01-14,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
26be5ccff5a848399ab2d069c678e5a9,李凤英,40,女,事业单位职工,事业单位,13492.17,2021-02-24,成熟客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
67ed46c2c1384c8a9d4f37486b933f9c,徐桂英,46,女,餐饮店主,私营业主,65362.16,2016-07-08,成长客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fe23810c1dab42feab11458ef1dbead5,杨波,49,女,销售经理,传统行业,8435.23,2019-08-27,成熟客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
ac9678c74f684eecb5889391453015ae,莫东,44,女,企业CEO,企业高管,66009.42,2017-02-20,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
32d3ed51aaef45f2a98a3eb0472e8dc5,程秀云,26,男,总经理,企业高管,62526.08,2015-12-19,成长客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
13155c0d321a41a5ac0c9f3acc8e5849,杜桂珍,48,男,事业单位职工,事业单位,29844.22,2019-04-20,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
f6cb5cf2b89c4c8aada37482f64ac755,黄帅,48,男,行政人员,传统行业,16184.19,2018-11-13,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
2a7c46a05adb423fad1daf3ba6ccf749,杨帆,38,男,物流主管,传统行业,13399.71,2020-09-02,新客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
5cd0bc853a3a487c88f5cea06ba213f6,刘鹏,32,女,科研人员,事业单位,19743.9,2019-06-15,新客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c00e37ea98b34c1390d76f99032a8f19,伍桂香,59,男,销售经理,传统行业,8662.68,2022-02-19,忠诚客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
686ab5a475eb4a10b5a21c452eeb1df7,石平,49,男,行政人员,传统行业,17684.53,2025-04-27,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
7764fbd871954cd5a7475876ea821f25,杜秀珍,42,女,数据分析师,互联网从业者,19117.44,2021-06-30,忠诚客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
78640bdfe62644498dc962690d822b0a,李萍,33,男,企业CFO,企业高管,57569.12,2015-11-17,成长客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
5aad2320a4034444a4ca5d73ecb087b5,魏桂芳,36,女,银行经理,金融从业者,32639.32,2023-07-23,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
cd60a0c2ad134e669ba1deb9512c2bd1,杨俊,58,男,会计师,专业人士,28166.18,2022-06-14,忠诚客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
dd1d151eb74a464d93405a613c42eca3,林波,46,女,律师,专业人士,25231.2,2018-11-03,成熟客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
190d007e6831451abee9cad255aa985d,岑桂香,39,男,企业CEO,企业高管,71731.53,2018-08-07,价值客户,未婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
b508a40209ee49fc8d9400090d66ef9e,孙荣,50,女,基金经理,金融从业者,38148.65,2017-08-24,忠诚客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
420d543917484ae1b4617e519b50877e,马芳,36,男,企业CFO,企业高管,89215.96,2020-04-30,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d1f58373c8bd4d26a1e8eeaa429f11fd,程博,60,女,教授,专业人士,22252.25,2020-07-13,忠诚客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
00f430e306a74abe94391eff84bfd233,蔡兵,58,女,教授,专业人士,54349.73,2019-12-07,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3c691391bca44c90a55a3893f5672377,蒋娜,40,女,医院职工,事业单位,23265.77,2016-05-17,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
61eb8f34e25945d797c35e1f76be4dbb,袁丽,38,女,投资顾问,金融从业者,28609.84,2018-06-23,忠诚客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4a46fef7f6e2411e8025a39884837bb2,周秀珍,25,女,公务员,事业单位,24943.16,2015-07-30,新客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
06afd2be315a42f091e72a47b8b39068,易帅,30,男,物流主管,传统行业,18587.31,2020-08-09,成长客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
6b38b7008a5643d090a8e51493486d36,刘英,31,男,会计师,专业人士,23851.57,2024-09-25,成长客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4edd42fea4e64706bb99443722ad2fc6,张涛,46,男,数据分析师,互联网从业者,16145.17,2018-01-03,成熟客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
eb245db6e2c44fb98a2271e0068ce5c7,刘洁,41,男,制造业老板,私营业主,37717.53,2015-06-16,成长客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
314f9090b82042b784d46d47f1519c1b,徐倩,31,女,物流主管,传统行业,16782.11,2016-11-16,成长客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4e8fa3bd52c9403aaf572accc9d71d36,董琳,42,男,副总经理,企业高管,64984.57,2016-06-09,成长客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
f294ba333f2144edba577c1bd465ca81,赵丹,50,男,销售经理,传统行业,12700.21,2015-06-21,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
0211b294a16c419ba224d712a9fb2549,李金凤,50,男,教授,专业人士,46550.02,2021-04-24,价值客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c10ce2e233744abd84143cffb4b4f4bb,韩鑫,26,女,服务行业老板,私营业主,46247.9,2018-08-10,新客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fa09d35a3e3a405dbeb7cb26bf99e19c,王婷,43,男,销售经理,传统行业,14979.35,2017-08-13,价值客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9bd2a1109baf4b6280c05451fb4bd432,龙俊,31,男,制造业老板,私营业主,39110.38,2016-04-12,新客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d11ba2117bfc41d2a822b62d861e41d0,吴宇,54,男,银行经理,金融从业者,49178.74,2016-07-13,忠诚客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4636c511a7c24f4bbcb9ec06a8678a09,彭玉珍,52,女,事业单位职工,事业单位,20464.81,2021-11-07,价值客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e509f1119faa4febb37bda9d0285c908,冯博,36,男,教授,专业人士,44815.66,2025-02-28,新客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
f3a42b656a4f4685808743e8000e1e39,王雷,37,女,建筑师,专业人士,37836.63,2019-06-12,忠诚客户,未婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fba1ca775f5c4b3785f2ae39ff53578e,吴春梅,40,男,会计师,专业人士,36158.72,2022-09-11,成长客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
644c53a49ee54284a4ec4438682699ab,许志强,25,男,销售经理,传统行业,16953.44,2025-01-09,新客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3591f56913e842bf8d152531c89fbc09,刘海燕,48,女,行政人员,传统行业,8396.19,2016-12-01,价值客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
b618d4353750401099fbf23f0f68e279,李鑫,42,女,零售店主,私营业主,22475.78,2024-07-19,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
f1d70c12cf4943b4a1b06da46a05487d,邓勇,54,男,教师,事业单位,14094.11,2019-04-03,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4be23bac6d764406873e393a1b25aa84,李建国,34,男,数据分析师,互联网从业者,20816.53,2020-05-02,成熟客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4b66ebbb17094418b3cfb069e1eeb78d,吴东,38,男,建筑师,专业人士,27389.47,2024-01-18,价值客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
5fa1308f18bc4f8ea107f2ccdd348a4f,陈坤,29,男,公务员,事业单位,15685.65,2018-10-05,新客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fe7a67bd12774d36a5700998d43405ca,袁娜,34,女,科研人员,事业单位,19699.19,2019-05-20,新客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
8301273740834faea9c608ef62976d43,张洁,33,女,产品经理,互联网从业者,27557.11,2017-01-28,新客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
77c14e150f4c49f3ab14aef9c68e329b,周霞,54,女,医院职工,事业单位,21906.38,2015-12-19,忠诚客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e5c71d1f9b3a4ea6b2d221f5d8447695,石畅,38,女,零售店员,传统行业,14319.18,2020-03-25,成熟客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
a3253d7e47ea4863aebba250970786ba,陈东,46,女,零售店员,传统行业,12115.3,2021-11-10,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
22e985d2279d45d7849b3e7a1e03ab3c,罗慧,41,女,制造业职工,传统行业,14774.71,2015-09-08,成熟客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
8e9c1d110405489b91286a5ae58626f4,刘慧,32,男,基金经理,金融从业者,31342.23,2015-09-13,成长客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d6c42e7da61a4735b4eebd1e15f946aa,张柳,43,女,科研人员,事业单位,21032.98,2019-12-17,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
1d4259e615534b6192c5f478f29da12c,贺磊,50,男,产品经理,互联网从业者,17019.42,2019-07-25,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
b935369418de49c7b5371b0b52c31934,熊玉华,32,女,事业单位职工,事业单位,33723.9,2020-02-25,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
071c59f50ecd475b80ac0c3dd6080134,张帆,53,女,建筑师,专业人士,46704.71,2023-05-02,价值客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
2eda4c3ebc4941b88740db42d606bb8c,杨秀兰,36,男,数据分析师,互联网从业者,29119.96,2023-02-14,新客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
cc46743ba8804af288223841c16efdab,邹杨,40,女,数据分析师,互联网从业者,17779.3,2015-05-30,新客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
b14dee9a1f8b4c4c960ec911591b3d36,范慧,50,男,行政人员,传统行业,23166.87,2019-12-29,价值客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
7a5cefc0f81a4f6eb497d887ce632a53,罗淑英,38,女,基金经理,金融从业者,16641.39,2018-12-10,成熟客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c3bd83565ca04b749af14e99197f3e33,鄢莹,45,女,建筑师,专业人士,53524.75,2021-10-01,成熟客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
59b3e77b44bc4116a63e8e9a6cf2b02f,周秀兰,41,女,UI设计师,互联网从业者,22107.82,2023-02-08,新客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4c757e5bf6bb48d19d565b92869ed2f7,赵宁,46,男,公务员,事业单位,19691.45,2023-02-12,价值客户,未婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
583a32e5b0274dfbbb6663d57ee17b1b,汤雪梅,25,男,事业单位职工,事业单位,19032.37,2025-04-09,成熟客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
86545d18e0874d1397c3d289a7550a43,李秀兰,26,女,银行经理,金融从业者,28278.63,2022-10-28,成长客户,未婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
68310a672eba4cc7b6ca946cdc44fba5,李红霞,51,女,企业CEO,企业高管,40365.22,2024-03-28,忠诚客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4ff998abc9cc45dfa6944ceb6b07184c,方秀芳,55,男,企业CEO,企业高管,81788.06,2017-01-28,成长客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9450e9ea1d06416fb2a6bc4a59587339,吴兰英,35,女,科研人员,事业单位,27110.98,2022-06-16,成长客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
863294805fab4cb58a300570e28909d6,任伟,42,男,产品经理,互联网从业者,18821.82,2021-02-03,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
803117269e08460ab8fb2f7178161b43,高璐,47,女,教授,专业人士,52470.8,2022-07-08,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
09847753170940a6b89cb002f3c7b50a,叶海燕,51,女,餐饮店主,私营业主,56025.37,2023-09-10,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
302313b18a524a7f99441e0133f0cc77,刘博,25,女,UI设计师,互联网从业者,23186.31,2018-10-23,成熟客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
1496ee4cf23041ba907d5883c5ed19f8,杜洁,36,女,软件工程师,互联网从业者,33753.87,2022-09-24,成长客户,未婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
1e78bc9706664527b4390b6343fbaec9,王萍,41,男,零售店员,传统行业,9041.84,2020-11-05,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
bf3117783d68441e88fa3753fb94bf84,萧桂荣,52,男,建筑师,专业人士,25881.78,2022-04-13,价值客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c2dce2b3037f46e39dc2d22f6ea6f6e3,朱婷,65,女,销售经理,传统行业,24761.21,2016-02-09,价值客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e0184a4a413c4043a50fc043d5167c42,薛燕,42,女,公务员,事业单位,27183.3,2018-05-11,忠诚客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
40db7e1ce9294bb89053a272ab248f1a,王志强,30,男,基金经理,金融从业者,33048.55,2020-12-18,新客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
ff27580dbc384c21820b74a984c1f69e,李超,49,男,企业CFO,企业高管,76952.9,2017-07-18,忠诚客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4f83dbe7688b44ab983156484e8ebb52,王秀英,58,男,保险经纪人,金融从业者,38422.54,2024-07-01,成熟客户,未婚,一线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e6771625aa3b457da6c0ce3f2b43e527,汤小红,46,女,总经理,企业高管,65946.85,2022-08-11,价值客户,未婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
2c7049f0be544b69bf16936060e83880,谭莉,35,女,企业CEO,企业高管,65927.67,2024-01-29,成长客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3da78602e9724e0a89103f002ff60de7,曹艳,54,女,证券分析师,金融从业者,45822.94,2024-02-18,成熟客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
254ba3db63af46cb8983bace0caeeb5b,梁桂荣,51,男,律师,专业人士,28730.78,2024-11-05,成长客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
f7c8c543167b4ca0b70b614e07ee9d2c,董岩,34,女,物流主管,传统行业,12014.04,2020-10-29,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d914ef71c5cb4c1e8bcbfa2882082d3f,刘凯,48,女,会计师,专业人士,44100.57,2015-09-14,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d9e5929bd1d84dd9a0ae3c451c680a69,龚建,54,男,产品经理,互联网从业者,25671.4,2022-10-21,成熟客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
cd66c25480064f2f83397dbaa1f5e044,许凯,56,男,投资顾问,金融从业者,15733.61,2018-11-16,价值客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
4a5ace6cd47149a689a9ccd0cba1e658,廖桂花,44,男,运营经理,互联网从业者,28515.96,2021-08-10,价值客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
a182bbfd859c45168fc07b250aab2e4f,殷小红,41,男,会计师,专业人士,30146.31,2023-02-25,成熟客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
036374a00b944d71b319be973aa397a6,郭淑华,57,女,制造业职工,传统行业,9752.76,2016-02-29,忠诚客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
7ab36a5bdbe44e02b132db23831824f8,吴丽娟,32,女,销售经理,传统行业,9990.98,2017-10-29,成熟客户,未婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
07dec5e9b36746579f7e037f95e829d2,管玉华,49,女,投资顾问,金融从业者,35016.19,2018-12-31,成长客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fc2c22b5ae7d499c9ab9c04ce6e1ed76,陈红,31,男,服务行业老板,私营业主,20873.77,2018-12-04,新客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9525661f39ac47e99f2d2e0a58776173,赵淑珍,55,男,零售店主,私营业主,61703.3,2019-06-29,忠诚客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
d7ca44d135ad44adb4f10910d3e85680,李斌,42,女,数据分析师,互联网从业者,20527.74,2017-11-22,成熟客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c69646e66074439b828f7b4b78f0d052,刘丽丽,57,男,建筑师,专业人士,29976.71,2022-07-04,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
acf1dd0297d74c54bcfcafb0cd5f2100,马辉,49,女,教师,事业单位,19468.99,2022-12-17,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
ad91e0aa595d439fa9c31ee329152817,龙秀芳,32,男,零售店员,传统行业,21968.38,2020-06-17,新客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
42b33e290c674dcfb09abc9c5100a555,武丽华,59,女,运营经理,互联网从业者,19306.38,2023-03-08,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e0737c60904d4c3d83de2e943030a4cc,张秀梅,60,女,软件工程师,互联网从业者,35594.17,2017-08-23,忠诚客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
fe348b4e1dd649cdb7ef0b554bc6ff59,刘秀荣,53,女,销售经理,传统行业,10231.37,2022-11-23,成熟客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9666a55ec9364853a2cfc1624c27c67d,苏凤兰,37,男,服务行业老板,私营业主,54274.84,2024-10-05,价值客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
b651860a015e4dc496a071ad7b0d82bd,秦燕,41,男,企业CEO,企业高管,53590.55,2023-10-07,成熟客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
240f95526a6744e7a300fd88f6ef71e9,冯玉兰,46,男,制造业职工,传统行业,23377.54,2019-05-28,价值客户,未婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e388dd8e18284039849ee0fde45f16f8,龙颖,37,女,保险经纪人,金融从业者,40093.98,2017-09-07,成长客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e89f1953022c460c98199c0b58e87d52,郝秀芳,61,男,医院职工,事业单位,11330.06,2023-02-25,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e43479fa44424a66832dee0d6c96d12d,康涛,46,男,零售店主,私营业主,64519.48,2019-06-01,成长客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9a20299e6a234f7bbeff4afb37c71dd8,吴婷婷,25,女,教师,事业单位,26525.92,2024-10-25,成长客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3fcade16c09c4c7982bdf961d0c81282,陈燕,48,女,建筑师,专业人士,55893.17,2017-11-20,成长客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:50,2025-05-02 11:41:50
63f1d0032a144553976d3375e876716e,缪荣,41,女,保险经纪人,金融从业者,36490.91,2022-07-01,价值客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
00a40c62c19143a6bec136ff2d84ac9e,黄秀珍,44,男,制造业职工,传统行业,11599.37,2022-11-27,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
49c4912fc9b6439ea569dfe9a3179b74,张健,41,男,软件工程师,互联网从业者,37737.78,2016-08-16,成熟客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
dc13df67805e4371b64f7dd673bfd76e,谭利,53,男,产品经理,互联网从业者,29426.42,2018-11-14,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
59e116b4fc46498fb3b94127c6ea0655,韩华,56,男,会计师,专业人士,33180.1,2015-11-18,成熟客户,未婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
9162bb7a2e3449408032996f8af56ce9,梁萍,47,女,保险经纪人,金融从业者,17747.75,2015-11-26,成熟客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:50,2025-05-02 11:41:50
cbece9794dde4cc09bb0c39a70dabcf5,黄兰英,41,男,副总经理,企业高管,93318.97,2023-12-11,成长客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
c475af911eee4d148cb2e0e71a95e0b3,刘桂兰,44,男,证券分析师,金融从业者,32787.06,2019-10-24,价值客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
e31c567ba5f8467baca85abea5390b2c,刘颖,45,女,产品经理,互联网从业者,17585.86,2022-07-10,忠诚客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
7a722407f8274b8eaa531a823dbf6339,刘博,36,男,教授,专业人士,39236.71,2018-09-27,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3779c9f8975d472d8c2a95d6507e68c9,路雪梅,50,男,服务行业老板,私营业主,28148.75,2015-11-16,忠诚客户,未婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
3a4a0987579f44caa3d18ce6868176ad,赖明,49,女,制造业职工,传统行业,9791.84,2019-10-05,成长客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
97d862989b8a4ecfb59e0726bb8a8f23,王浩,60,女,贸易公司老板,私营业主,52949.6,2016-07-10,价值客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:50,2025-05-02 11:41:50
55ce3f8509954805b405f800a789bda4,卢秀珍,57,女,运营经理,互联网从业者,16378.03,2025-04-13,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:50,2025-05-02 11:41:50
56cdb8e0da744838bbbd00ab689a59f6,薛宇,38,女,教师,事业单位,11669.41,2016-09-01,成熟客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:50,2025-05-02 11:41:50
2d62c42c878948da950a9b92b6c86b5a,黎浩,53,女,企业CEO,企业高管,46949.8,2016-10-22,成熟客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:50,2025-05-02 11:41:50
